Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
YOR163W,15,0.07936507936507936,567,-0.21073197386571874,0.7892680261342813,nonsignificant,14,15,189,gene
YOR164C,17,0.054313099041533544,939,0.497665045639498,0.502334954360502,nonsignificant,20,17,313,gene
YOR165W,43,0.055341055341055344,2331,0.9511153660838189,0.0488846339161811,nonsignificant,58,43,777,gene
YOR166C,26,0.05664488017429194,1377,0.8718098256548931,0.12819017434510696,nonsignificant,35,26,459,gene
YOR167C,12,0.17647058823529413,204,-0.9856941215645704,0.014305878435429641,nonsignificant,6,12,68,gene
YOR168W,52,0.06419753086419754,2430,0.7959158222344304,0.20408417776556967,nonsignificant,62,52,810,gene
YOR169C,11,0.07096774193548387,465,0.22717000731555248,0.7728299926844475,nonsignificant,12,11,155,gene
YOR170W,8,0.0784313725490196,306,0.0,1.0,nonsignificant,8,8,102,gene
YOR171C,50,0.08,1875,-0.1135969936329364,0.8864030063670636,nonsignificant,49,50,625,gene
YOR172W,47,0.05972045743329098,2361,0.8146736958014242,0.1853263041985758,nonsignificant,57,47,787,gene
YOR173W,33,0.09322033898305085,1062,-0.8301894949144825,0.1698105050855175,nonsignificant,26,33,354,gene
YOR174W,27,0.09473684210526316,855,-0.8824751319033605,0.11752486809663953,nonsignificant,20,27,285,gene
YOR175C,33,0.0532258064516129,1860,0.9263617298796974,0.07363827012030258,nonsignificant,45,33,620,gene
YOR176W,43,0.10913705583756345,1182,-0.9481700727820902,0.05182992721790985,nonsignificant,32,43,394,gene
YOR177C,29,0.06236559139784946,1395,0.14486785941529412,0.8551321405847059,nonsignificant,30,29,465,gene
YOR178C,67,0.08438287153652393,2382,-0.09796535074554968,0.9020346492544503,nonsignificant,66,67,794,gene
YOR179C,17,0.08994708994708994,567,-0.3944233836646538,0.6055766163353462,nonsignificant,15,17,189,gene
YOR180C,13,0.04779411764705882,816,0.9191444016299477,0.08085559837005234,nonsignificant,21,13,272,gene
YOR181W,33,0.052050473186119876,1902,0.9997694981720536,0.00023050182794642757,depleted,62,33,634,gene
YOR182C,3,0.046875,192,0.6289066304773024,0.37109336952269756,nonsignificant,5,3,64,gene
YOR183W,12,0.09230769230769231,390,-0.4729107431344619,0.5270892568655381,nonsignificant,10,12,130,gene
YOR184W,33,0.08333333333333333,1188,-0.28056245557660864,0.7194375444233914,nonsignificant,31,33,396,gene
YOR185C,23,0.10407239819004525,663,-0.9198816862723658,0.08011831372763421,nonsignificant,16,23,221,gene
YOR186W,19,0.1310344827586207,435,-0.984138667260227,0.015861332739773026,nonsignificant,11,19,145,gene
YOR186C-A,7,0.1,210,-0.31690860169039137,0.6830913983096086,nonsignificant,6,7,70,gene
YOR187W,46,0.1050228310502283,1314,-0.737668324591646,0.262331675408354,nonsignificant,39,46,438,gene
YOR188W,83,0.07293497363796134,3414,0.40596765940095847,0.5940323405990415,nonsignificant,88,83,1138,gene
YOR189W,7,0.05982905982905983,351,0.2763263901682371,0.7236736098317629,nonsignificant,8,7,117,gene
YOR190W,33,0.07399103139013453,1338,-0.28056245557660864,0.7194375444233914,nonsignificant,31,33,446,gene
YOR191W,114,0.07037037037037037,4860,0.47546056356468713,0.5245394364353129,nonsignificant,121,114,1620,gene
YOR192C,70,0.11666666666666667,1800,-0.9921982723632602,0.007801727636739817,nonsignificant,51,70,600,gene
YOR192C-C,6,0.0759493670886076,237,0.2945430138887266,0.7054569861112734,nonsignificant,7,6,79,gene
YOR192C-B,128,0.0722755505364201,5313,0.8419832355044079,0.15801676449559213,nonsignificant,145,128,1771,gene
YOR192C-A,34,0.0774487471526196,1317,0.3781265756692591,0.6218734243307409,nonsignificant,37,34,439,gene
YOR193W,25,0.06631299734748011,1131,0.15548073252706007,0.8445192674729399,nonsignificant,26,25,377,gene
YOR194C,21,0.07317073170731707,861,0.0,1.0,nonsignificant,21,21,287,gene
YOR195W,37,0.045012165450121655,2466,0.855338512227195,0.14466148777280496,nonsignificant,47,37,822,gene
YOR196C,23,0.05542168674698795,1245,0.9574775220019484,0.04252247799805162,nonsignificant,35,23,415,gene
YOR197W,29,0.06697459584295612,1299,0.28056245557660864,0.7194375444233914,nonsignificant,31,29,433,gene
YOR198C,51,0.10828025477707007,1413,-0.9996719836849864,0.00032801631501352865,enriched,31,51,471,gene
YOR199W,4,0.03636363636363636,330,0.7431607420421467,0.2568392579578533,nonsignificant,7,4,110,gene
YOR200W,9,0.06766917293233082,399,0.6135237692287675,0.3864762307712325,nonsignificant,12,9,133,gene
YOR201C,23,0.05569007263922518,1239,0.8883882317017084,0.11161176829829161,nonsignificant,32,23,413,gene
YOR202W,26,0.11764705882352941,663,-0.8917063441009908,0.10829365589900916,nonsignificant,19,26,221,gene
YOR203W,4,0.03389830508474576,354,0.7431607420421467,0.2568392579578533,nonsignificant,7,4,118,gene
YOR204W,71,0.11735537190082644,1815,-0.9983269252778477,0.0016730747221523179,nonsignificant,49,71,605,gene
YOR205C,42,0.07540394973070018,1671,-0.1241039420770591,0.8758960579229409,nonsignificant,41,42,557,gene
YOR206W,49,0.06891701828410689,2133,0.4172980178660517,0.5827019821339483,nonsignificant,53,49,711,gene
YOR207C,73,0.06347826086956522,3450,0.9408279321741406,0.059172067825859355,nonsignificant,91,73,1150,gene
YOR208W,48,0.06391478029294274,2253,0.5857838217574749,0.4142161782425251,nonsignificant,54,48,751,gene
YOR209C,38,0.08837209302325581,1290,-0.7111556336535182,0.2888443663464818,nonsignificant,32,38,430,gene
YOR210W,4,0.056338028169014086,213,0.0,1.0,nonsignificant,4,4,71,gene
YOR211C,52,0.05895691609977324,2646,0.9476549367268368,0.052345063273163295,nonsignificant,68,52,882,gene
YOR212W,22,0.05188679245283019,1272,0.9863362871318188,0.013663712868181228,nonsignificant,37,22,424,gene
YOR213C,15,0.060240963855421686,747,0.3723741949716407,0.6276258050283593,nonsignificant,17,15,249,gene
YOR214C,19,0.08016877637130802,711,0.17693672624187862,0.8230632737581214,nonsignificant,20,19,237,gene
YOR215C,15,0.08064516129032258,558,-0.21073197386571874,0.7892680261342813,nonsignificant,14,15,186,gene
YOR216C,33,0.06804123711340206,1455,-0.416117579229635,0.583882420770365,nonsignificant,30,33,485,gene
YOR217W,60,0.06960556844547564,2586,0.8718743432557062,0.12812565674429374,nonsignificant,73,60,862,gene
YOR218C,25,0.17857142857142858,420,-0.9999756950393052,2.4304960694778984e-05,enriched,11,25,140,gene
YOR219C,73,0.07832618025751073,2796,-0.09381438424507171,0.9061856157549283,nonsignificant,72,73,932,gene
YOR220W,14,0.05263157894736842,798,0.8733695420523827,0.12663045794761726,nonsignificant,21,14,266,gene
YOR221C,31,0.08587257617728532,1083,-0.2896534310044333,0.7103465689955667,nonsignificant,29,31,361,gene
YOR222W,34,0.11038961038961038,924,-0.8833355352189766,0.11666446478102341,nonsignificant,26,34,308,gene
YOR223W,25,0.08532423208191127,879,-0.617266911114774,0.38273308888522595,nonsignificant,21,25,293,gene
YOR224C,16,0.10884353741496598,441,-0.8683319839771855,0.13166801602281455,nonsignificant,11,16,147,gene
YOR225W,8,0.07272727272727272,330,0.0,1.0,nonsignificant,8,8,110,gene
YOR226C,25,0.1592356687898089,471,-0.996716539013931,0.0032834609860690426,nonsignificant,14,25,157,gene
YOR227W,108,0.08660785886126704,3741,-0.30511339762752665,0.6948866023724733,nonsignificant,104,108,1247,gene
YOR228C,24,0.07920792079207921,909,0.30511339762752665,0.6948866023724733,nonsignificant,26,24,303,gene
YOR229W,37,0.07905982905982906,1404,0.25122595829345284,0.7487740417065472,nonsignificant,39,37,468,gene
YOR230W,50,0.1141552511415525,1314,-0.9218309141757169,0.0781690858242831,nonsignificant,39,50,438,gene
YOR231W,47,0.09233791748526522,1527,-0.651263339861195,0.348736660138805,nonsignificant,41,47,509,gene
YOR231C-A,5,0.07462686567164178,201,-0.3829249225480261,0.6170750774519739,nonsignificant,4,5,67,gene
YOR232W,13,0.056768558951965066,687,0.6680245329172658,0.3319754670827342,nonsignificant,17,13,229,gene
YOR233W,61,0.07615480649188515,2403,0.7179411242384443,0.28205887576155575,nonsignificant,70,61,801,gene
YOR234C,16,0.14814814814814814,324,-0.9422204288764029,0.05777957112359715,nonsignificant,10,16,108,gene
YOR235W,10,0.09523809523809523,315,-0.7431607420421467,0.2568392579578533,nonsignificant,7,10,105,gene
YOR236W,17,0.08018867924528301,636,-0.3944233836646538,0.6055766163353462,nonsignificant,15,17,212,gene
YOR237W,19,0.04367816091954023,1305,0.9851938908726515,0.014806109127348454,nonsignificant,33,19,435,gene
YOR238W,18,0.05921052631578947,912,0.4873092397380765,0.5126907602619235,nonsignificant,21,18,304,gene
YOR239W,41,0.06518282988871224,1887,0.34892336592216566,0.6510766340778343,nonsignificant,44,41,629,gene
YOR241W,39,0.07103825136612021,1647,0.5490176807311175,0.45098231926888255,nonsignificant,44,39,549,gene
YOR242C,12,0.03225806451612903,1116,0.9939604409513432,0.006039559048656826,nonsignificant,26,12,372,gene
YOR243C,40,0.059084194977843424,2031,0.925850102261778,0.07414989773822205,nonsignificant,53,40,677,gene
YOR244W,34,0.07623318385650224,1338,-0.409986112836654,0.590013887163346,nonsignificant,31,34,446,gene
YOR245C,21,0.050119331742243436,1257,0.9820395224739212,0.01796047752607879,nonsignificant,35,21,419,gene
YOR246C,25,0.0755287009063444,993,0.0,1.0,nonsignificant,25,25,331,gene
YOR247W,55,0.26066350710900477,633,-0.9999999289923435,7.100765649531908e-08,enriched,27,55,211,gene
YOR248W,6,0.0594059405940594,303,0.5204998778130466,0.47950012218695337,nonsignificant,8,6,101,gene
YOR249C,39,0.056851311953352766,2058,0.8802050695740811,0.11979493042591895,nonsignificant,50,39,686,gene
YOR250C,31,0.06950672645739911,1338,0.6760601544014686,0.32393984559853134,nonsignificant,37,31,446,gene
YOR251C,22,0.07213114754098361,915,0.31690860169039137,0.6830913983096086,nonsignificant,24,22,305,gene
YOR252W,9,0.05027932960893855,537,0.45350640459341784,0.5464935954065822,nonsignificant,11,9,179,gene
YOR253W,8,0.04519774011299435,531,0.7517869210100797,0.24821307898992026,nonsignificant,12,8,177,gene
YOR254C,41,0.061746987951807226,1992,0.9007143652286421,0.09928563477135788,nonsignificant,53,41,664,gene
YOR255W,20,0.07168458781362007,837,-0.1814541916179565,0.8185458083820435,nonsignificant,19,20,279,gene
YOR256C,37,0.04567901234567901,2430,0.9978799991523167,0.002120000847683319,nonsignificant,61,37,810,gene
YOR257W,3,0.018518518518518517,486,0.9544997361036415,0.04550026389635857,nonsignificant,9,3,162,gene
YOR258W,11,0.05045871559633028,654,0.5773219258293647,0.4226780741706353,nonsignificant,14,11,218,gene
YOR259C,33,0.07534246575342465,1314,0.13616825714527359,0.8638317428547264,nonsignificant,34,33,438,gene
YOR260W,57,0.09844559585492228,1737,-0.9672373549211402,0.032762645078859856,nonsignificant,43,57,579,gene
YOR261C,20,0.058997050147492625,1017,0.5857838217574749,0.4142161782425251,nonsignificant,24,20,339,gene
YOR262W,20,0.05747126436781609,1044,0.4683854231183877,0.5316145768816123,nonsignificant,23,20,348,gene
YOR263C,8,0.058823529411764705,408,0.4729107431344619,0.5270892568655381,nonsignificant,10,8,136,gene
YOR264W,24,0.05568445475638051,1293,0.9768590686912563,0.023140931308743732,nonsignificant,38,24,431,gene
YOR265W,7,0.06542056074766354,321,-0.31690860169039137,0.6830913983096086,nonsignificant,6,7,107,gene
YOR266W,28,0.0660377358490566,1272,0.409986112836654,0.590013887163346,nonsignificant,31,28,424,gene
YOR267C,61,0.08026315789473684,2280,-0.4037583694133431,0.5962416305866569,nonsignificant,57,61,760,gene
YOR268C,20,0.15037593984962405,399,-0.9933443945170506,0.006655605482949389,nonsignificant,11,20,133,gene
YOR269W,49,0.09898989898989899,1485,-0.8906854237913335,0.10931457620866644,nonsignificant,39,49,495,gene
YOR270C,68,0.08085612366230678,2523,-0.19445941133250622,0.8055405886674938,nonsignificant,66,68,841,gene
YOR271C,49,0.14939024390243902,984,-0.9994774246048758,0.0005225753951242464,nonsignificant,30,49,328,gene
YOR272W,43,0.09327548806941431,1383,-0.3647437040027517,0.6352562959972483,nonsignificant,40,43,461,gene
YOR273C,74,0.11212121212121212,1980,-0.9491606919304983,0.0508393080695017,nonsignificant,59,74,660,gene
YOR274W,24,0.055944055944055944,1287,0.7266783217077051,0.273321678292295,nonsignificant,30,24,429,gene
YOR275C,48,0.07250755287009064,1986,0.22270258921047859,0.7772974107895214,nonsignificant,50,48,662,gene
YOR276W,13,0.08024691358024691,486,0.0,1.0,nonsignificant,13,13,162,gene
YOR277C,5,0.04854368932038835,309,0.8861537019933423,0.11384629800665763,nonsignificant,10,5,103,gene
YOR278W,25,0.09057971014492754,828,0.0,1.0,nonsignificant,25,25,276,gene
YOR279C,26,0.08360128617363344,933,0.42253133757270045,0.5774686624272996,nonsignificant,29,26,311,gene
YOR280C,22,0.08239700374531835,801,-0.8663855974622842,0.13361440253771584,nonsignificant,16,22,267,gene
YOR281C,19,0.06620209059233449,861,-0.3723741949716407,0.6276258050283593,nonsignificant,17,19,287,gene
YOR282W,6,0.056074766355140186,321,0.5204998778130466,0.47950012218695337,nonsignificant,8,6,107,gene
YOR283W,21,0.09090909090909091,693,-0.6680245329172658,0.3319754670827342,nonsignificant,17,21,231,gene
YOR284W,14,0.05737704918032787,732,0.20374658526236078,0.7962534147376392,nonsignificant,15,14,244,gene
YOR285W,13,0.09285714285714286,420,-0.45350640459341784,0.5464935954065822,nonsignificant,11,13,140,gene
YOR286W,13,0.08666666666666667,450,-0.22717000731555248,0.7728299926844475,nonsignificant,12,13,150,gene
YOR287C,17,0.05647840531561462,903,-0.1974126513658474,0.8025873486341526,nonsignificant,16,17,301,gene
YOR288C,24,0.07523510971786834,957,0.0,1.0,nonsignificant,24,24,319,gene
YOR289W,16,0.06349206349206349,756,0.1916348440854897,0.8083651559145103,nonsignificant,17,16,252,gene
YOR290C,115,0.06748826291079812,5112,0.7130461427543443,0.2869538572456557,nonsignificant,127,115,1704,gene
YOR291W,104,0.07060420909708079,4419,0.9396594670843532,0.06034053291564677,nonsignificant,125,104,1473,gene
YOR292C,12,0.03870967741935484,930,0.9669937423387674,0.0330062576612325,nonsignificant,22,12,310,gene
YOR293W,10,0.09433962264150944,318,-0.8975295651402506,0.10247043485974942,nonsignificant,6,10,106,gene
YOR293C-A,3,0.06,150,0.0,1.0,nonsignificant,3,3,50,gene
YOR294W,14,0.06862745098039216,612,0.0,1.0,nonsignificant,14,14,204,gene
YOR295W,18,0.07860262008733625,687,0.0,1.0,nonsignificant,18,18,229,gene
YOR296W,82,0.06356589147286822,3870,0.941318320271827,0.05868167972817293,nonsignificant,101,82,1290,gene
YOR297C,15,0.07772020725388601,579,-0.21073197386571874,0.7892680261342813,nonsignificant,14,15,193,gene
YOR298W,41,0.08541666666666667,1440,-0.8362656456754118,0.1637343543245882,nonsignificant,33,41,480,gene
YOR298C-A,17,0.1118421052631579,456,-0.7327425068456153,0.2672574931543847,nonsignificant,13,17,152,gene
YOR299W,60,0.08032128514056225,2241,0.10188021274625902,0.898119787253741,nonsignificant,61,60,747,gene
YOR300W,7,0.06796116504854369,309,0.2763263901682371,0.7236736098317629,nonsignificant,8,7,103,gene
YOR301W,46,0.10550458715596331,1308,-0.9604082367633094,0.03959176323669052,nonsignificant,34,46,436,gene
YOR302W,3,0.11538461538461539,78,-0.9544997361036415,0.04550026389635857,nonsignificant,1,3,26,gene
YOR303W,45,0.10922330097087378,1236,-0.9090310520246423,0.09096894797535765,nonsignificant,35,45,412,gene
YOR304W,72,0.06422836752899197,3363,0.5030941524352321,0.49690584756476786,nonsignificant,78,72,1121,gene
YOR304C-A,4,0.05194805194805195,231,0.5857838217574749,0.4142161782425251,nonsignificant,6,4,77,gene
YOR305W,17,0.06995884773662552,729,0.0,1.0,nonsignificant,17,17,243,gene
YOR306C,46,0.08812260536398467,1566,0.0,1.0,nonsignificant,46,46,522,gene
YOR307C,39,0.08590308370044053,1362,0.12563293883710824,0.8743670611628918,nonsignificant,40,39,454,gene
YOR308C,44,0.07482993197278912,1764,0.0,1.0,nonsignificant,44,44,588,gene
YOR309C,4,0.031496062992125984,381,0.9422204288764029,0.05777957112359715,nonsignificant,10,4,127,gene
YOR310C,48,0.09375,1536,-0.7940967892679354,0.20590321073206466,nonsignificant,40,48,512,gene
YOR311C,25,0.0859106529209622,873,0.0,1.0,nonsignificant,25,25,291,gene
YOR312C,23,0.1329479768786127,519,-0.9611328961875827,0.03886710381241731,nonsignificant,15,23,173,gene
YOR313C,21,0.061946902654867256,1017,0.7517869210100797,0.24821307898992026,nonsignificant,27,21,339,gene
YOR314W,10,0.09090909090909091,330,-0.5204998778130466,0.47950012218695337,nonsignificant,8,10,110,gene
YOR314W-A,6,0.16216216216216217,111,-0.9167354833364496,0.08326451666355042,nonsignificant,3,6,37,gene
YOR315W,26,0.07492795389048991,1041,0.1526103403132857,0.8473896596867143,nonsignificant,27,26,347,gene
YOR316C,41,0.09318181818181819,1320,-0.25122595829345284,0.7487740417065472,nonsignificant,39,41,440,gene
YOR316C-A,15,0.21428571428571427,210,-0.9997614365459713,0.00023856345402870974,enriched,6,15,70,gene
YOR317W,74,0.10556348074179743,2103,-0.9895916538121982,0.01040834618780184,nonsignificant,55,74,701,gene
YOR318C,8,0.0784313725490196,306,-0.2945430138887266,0.7054569861112734,nonsignificant,7,8,102,gene
YOR319W,9,0.04205607476635514,642,0.8786647496415179,0.12133525035848208,nonsignificant,15,9,214,gene
YOR320C,28,0.056910569105691054,1476,0.817577560548268,0.18242243945173198,nonsignificant,36,28,492,gene
YOR321W,60,0.07957559681697612,2262,-0.10358303233268662,0.8964169676673134,nonsignificant,59,60,754,gene
YOR322C,66,0.08058608058608059,2457,0.6476191348909168,0.3523808651090832,nonsignificant,74,66,819,gene
YOR323C,41,0.08971553610503283,1371,-0.37350372565308887,0.6264962743469111,nonsignificant,38,41,457,gene
YOR324C,56,0.09286898839137644,1809,-0.7517869210100797,0.24821307898992026,nonsignificant,48,56,603,gene
YOR325W,20,0.12658227848101267,474,-0.9790786646622059,0.020921335337794035,nonsignificant,12,20,158,gene
YOR326W,121,0.07682539682539682,4725,-0.07273552647476789,0.9272644735252321,nonsignificant,120,121,1575,gene
YOR327C,11,0.09482758620689655,348,-0.24817036595415076,0.7518296340458492,nonsignificant,10,11,116,gene
YOR328W,132,0.08434504792332269,4695,-0.1392437766162633,0.8607562233837367,nonsignificant,130,132,1565,gene
YOR329C,54,0.061855670103092786,2619,0.9441707053607598,0.055829294639240266,nonsignificant,70,54,873,gene
YOR329W-A,6,0.08571428571428572,210,-0.6826894921370888,0.31731050786291115,nonsignificant,4,6,70,gene
YOR330C,90,0.07171314741035857,3765,0.4597086253925802,0.5402913746074198,nonsignificant,96,90,1255,gene
YOR331C,25,0.13440860215053763,558,-0.9476549367268368,0.052345063273163295,nonsignificant,17,25,186,gene
