Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
CCDS61644.1,90,0.06818181818181818,3960,0.9999999999937905,6.209525890846662e-12,depleted,183,90,1320,gene
CCDS61657.1,25,0.06510416666666667,1152,0.9999206650127972,7.93349872027536e-05,depleted,54,25,384,gene
CCDS61678.1,47,0.1189873417721519,1185,0.42459697708724664,0.5754030229127534,nonsignificant,51,47,395,gene
CCDS61679.1,19,0.09178743961352658,621,0.8763422895971663,0.12365771040283367,nonsignificant,27,19,207,gene
CCDS61680.1,85,0.13665594855305466,1866,0.40183854731647206,0.5981614526835279,nonsignificant,90,85,622,gene
CCDS61681.1,97,0.1416058394160584,2055,0.08046164918611154,0.9195383508138885,nonsignificant,98,97,685,gene
CCDS61689.1,156,0.20445609436435125,2289,-0.9995315613719086,0.0004684386280914456,enriched,118,156,763,gene
CCDS61691.1,156,0.203125,2304,-0.9995315613719086,0.0004684386280914456,enriched,118,156,768,gene
CCDS61692.1,156,0.20392156862745098,2295,-0.9995315613719086,0.0004684386280914456,enriched,118,156,765,gene
CCDS61694.1,54,0.07976366322008863,2031,0.9998521976896656,0.00014780231033445398,depleted,90,54,677,gene
CCDS61719.1,25,0.0744047619047619,1008,0.9332469848303658,0.06675301516963421,nonsignificant,36,25,336,gene
CCDS61722.1,27,0.18620689655172415,435,-0.9335425799830688,0.0664574200169312,nonsignificant,19,27,145,gene
CCDS61723.1,22,0.15827338129496402,417,-0.7747470936393503,0.22525290636064965,nonsignificant,17,22,139,gene
CCDS61736.1,210,0.19980970504281637,3153,-0.9996718457712481,0.0003281542287518701,enriched,164,210,1051,gene
CCDS61737.1,219,0.1987295825771325,3306,-0.9997580672091393,0.00024193279086066012,enriched,171,219,1102,gene
CCDS61738.1,64,0.09078014184397164,2115,0.9953505661801915,0.004649433819808538,nonsignificant,91,64,705,gene
CCDS61742.1,13,0.08441558441558442,462,0.9449911663707341,0.055008833629265896,nonsignificant,22,13,154,gene
CCDS61743.1,14,0.07526881720430108,558,0.9394311397973424,0.060568860202657664,nonsignificant,23,14,186,gene
CCDS61744.1,12,0.07272727272727272,495,0.9504653865643735,0.04953461343562649,nonsignificant,21,12,165,gene
CCDS61751.1,33,0.15207373271889402,651,-0.28056245557660864,0.7194375444233914,nonsignificant,31,33,217,gene
CCDS61779.1,83,0.22192513368983957,1122,-0.9996914653335371,0.0003085346664628331,enriched,56,83,374,gene
CCDS61787.1,49,0.21304347826086956,690,-0.9899026853524927,0.010097314647507242,nonsignificant,34,49,230,gene
CCDS61789.1,27,0.20300751879699247,399,-0.8095697361744796,0.19043026382552042,nonsignificant,21,27,133,gene
CCDS61813.1,89,0.22997416020671835,1161,-0.9999998968380818,1.0316191826906588e-07,enriched,51,89,387,gene
CCDS61814.1,125,0.19409937888198758,1932,-0.9990941514574709,0.0009058485425290987,enriched,93,125,644,gene
CCDS61824.1,130,0.19938650306748465,1956,-0.9994797556524098,0.0005202443475902309,enriched,96,130,652,gene
CCDS61839.1,52,0.16774193548387098,930,-0.6236555065013446,0.3763444934986554,nonsignificant,46,52,310,gene
CCDS61864.1,55,0.14864864864864866,1110,0.1063053306767674,0.8936946693232326,nonsignificant,56,55,370,gene
CCDS61865.1,55,0.14864864864864866,1110,0.1063053306767674,0.8936946693232326,nonsignificant,56,55,370,gene
CCDS61876.1,130,0.19287833827893175,2022,-0.9998753121472371,0.00012468785276289107,enriched,93,130,674,gene
CCDS61892.1,55,0.12910798122065728,1278,0.7394109657263855,0.26058903427361446,nonsignificant,64,55,426,gene
CCDS61902.1,112,0.24615384615384617,1365,-0.9977497734319142,0.0022502265680857947,enriched,84,112,455,gene
CCDS61903.1,26,0.15028901734104047,519,0.2945430138887266,0.7054569861112734,nonsignificant,28,26,173,gene
CCDS61916.1,55,0.1858108108108108,888,-0.9327474957391693,0.06725250426083074,nonsignificant,43,55,296,gene
CCDS61917.1,71,0.2113095238095238,1008,-0.9865824589290848,0.013417541070915159,nonsignificant,53,71,336,gene
CCDS61930.1,238,0.19428571428571428,3675,-0.9999999999999388,6.116958198651745e-14,enriched,147,238,1225,gene
CCDS61931.1,7,0.05555555555555555,378,0.9977497734319142,0.0022502265680857947,depleted,21,7,126,gene
CCDS61955.1,13,0.07692307692307693,507,0.962943781435881,0.03705621856411898,nonsignificant,23,13,169,gene
CCDS61960.1,37,0.13653136531365315,813,0.3647437040027517,0.6352562959972483,nonsignificant,40,37,271,gene
CCDS61970.1,78,0.16993464052287582,1377,-0.6610201560208806,0.33897984397911934,nonsignificant,70,78,459,gene
CCDS61999.1,60,0.19543973941368079,921,-0.8839168662613445,0.11608313373865556,nonsignificant,49,60,307,gene
CCDS62004.1,106,0.1320049813200498,2409,0.8273179585812556,0.1726820414187445,nonsignificant,121,106,803,gene
CCDS62007.1,236,0.20611353711790392,3435,-0.9999974010319924,2.5989680075313706e-06,enriched,174,236,1145,gene
CCDS62012.1,21,0.14893617021276595,423,-0.17693672624187862,0.8230632737581214,nonsignificant,20,21,141,gene
CCDS62038.1,172,0.18963616317530319,2721,-0.9750533567770913,0.02494664322290869,nonsignificant,145,172,907,gene
CCDS62044.1,18,0.12949640287769784,417,0.4873092397380765,0.5126907602619235,nonsignificant,21,18,139,gene
CCDS62095.1,40,0.09732360097323602,1233,0.9818975448505377,0.018102455149462283,nonsignificant,58,40,411,gene
CCDS62112.1,49,0.1416184971098266,1038,0.220565471572725,0.779434528427275,nonsignificant,51,49,346,gene
CCDS62156.1,24,0.1610738255033557,447,-0.33018464240058343,0.6698153575994166,nonsignificant,22,24,149,gene
CCDS62164.1,35,0.16990291262135923,618,-0.9544997361036415,0.04550026389635857,nonsignificant,25,35,206,gene
CCDS62182.1,41,0.14335664335664336,858,-0.4892022018261035,0.5107977981738965,nonsignificant,37,41,286,gene
CCDS62183.1,46,0.13450292397660818,1026,0.4283923550466686,0.5716076449533314,nonsignificant,50,46,342,gene
CCDS62198.1,43,0.19457013574660634,663,-0.9688587894042033,0.031141210595796717,nonsignificant,31,43,221,gene
CCDS62206.1,78,0.18840579710144928,1242,-0.9913637832396804,0.008636216760319594,nonsignificant,58,78,414,gene
CCDS62207.1,104,0.1918819188191882,1626,-0.9927096419084643,0.0072903580915356595,nonsignificant,80,104,542,gene
CCDS62208.1,109,0.1912280701754386,1710,-0.9936226985783116,0.006377301421688326,nonsignificant,84,109,570,gene
CCDS62209.1,109,0.18890814558058924,1731,-0.9936226985783116,0.006377301421688326,nonsignificant,84,109,577,gene
CCDS62210.1,117,0.1956521739130435,1794,-0.9970024988069265,0.002997501193073551,enriched,89,117,598,gene
CCDS62228.1,72,0.09836065573770492,2196,0.9992845204375165,0.0007154795624835446,depleted,107,72,732,gene
CCDS62232.1,64,0.12030075187969924,1596,0.7959761295255671,0.20402387047443296,nonsignificant,75,64,532,gene
CCDS62244.1,33,0.21153846153846154,468,-0.7517869210100797,0.24821307898992026,nonsignificant,27,33,156,gene
CCDS62263.1,27,0.17532467532467533,462,-0.8824751319033605,0.11752486809663953,nonsignificant,20,27,154,gene
CCDS62271.1,37,0.08185840707964602,1356,0.9958187802008571,0.004181219799142918,nonsignificant,59,37,452,gene
CCDS62272.1,41,0.08151093439363817,1509,0.9989405001573058,0.0010594998426941237,depleted,68,41,503,gene
CCDS62273.1,41,0.08668076109936575,1419,0.9970875799300363,0.0029124200699637,depleted,65,41,473,gene
CCDS62283.1,62,0.08020698576972833,2319,0.9999465146120111,5.3485387988913635e-05,depleted,103,62,773,gene
CCDS62290.1,236,0.24608967674661106,2877,-0.9999999999997874,2.1264433887798364e-13,enriched,147,236,959,gene
CCDS62302.1,27,0.09540636042402827,849,0.8663855974622842,0.13361440253771584,nonsignificant,36,27,283,gene
CCDS62307.1,32,0.09467455621301775,1014,0.9848415611225605,0.015158438877439466,nonsignificant,49,32,338,gene
CCDS62330.1,222,0.2540045766590389,2622,-0.9999999999999708,2.9149376266153925e-14,enriched,134,222,874,gene
CCDS62351.1,79,0.19458128078817735,1218,-0.9999589021219005,4.109787809945878e-05,enriched,50,79,406,gene
CCDS62352.1,54,0.1935483870967742,837,-0.9993963558018666,0.0006036441981334306,enriched,34,54,279,gene
CCDS62353.1,76,0.19338422391857507,1179,-0.9999468787184059,5.312128159411727e-05,enriched,48,76,393,gene
CCDS62364.1,62,0.17318435754189945,1074,-0.9367091677666548,0.06329083223334514,nonsignificant,49,62,358,gene
CCDS62365.1,66,0.22837370242214533,867,-0.976348383344644,0.023651616655356,nonsignificant,50,66,289,gene
CCDS62366.1,77,0.2219020172910663,1041,-0.9808911363552595,0.019108863644740508,nonsignificant,59,77,347,gene
CCDS62381.1,116,0.13394919168591224,2598,0.7111556336535182,0.2888443663464818,nonsignificant,128,116,866,gene
CCDS62382.1,115,0.13009049773755657,2652,0.8116873105110872,0.18831268948891278,nonsignificant,130,115,884,gene
CCDS62390.1,45,0.07692307692307693,1755,0.9999954343265403,4.565673459765625e-06,depleted,88,45,585,gene
CCDS62392.1,44,0.19130434782608696,690,-0.8718098256548931,0.12819017434510696,nonsignificant,35,44,230,gene
CCDS62418.1,264,0.16266173752310537,4869,-0.8220682747317493,0.17793172526825074,nonsignificant,243,264,1623,gene
CCDS62419.1,225,0.15811665495432187,4269,-0.5890519732896775,0.4109480267103225,nonsignificant,213,225,1423,gene
CCDS62421.1,44,0.17054263565891473,774,-0.817577560548268,0.18242243945173198,nonsignificant,36,44,258,gene
CCDS62422.1,44,0.16541353383458646,798,-0.817577560548268,0.18242243945173198,nonsignificant,36,44,266,gene
CCDS62423.1,31,0.13596491228070176,684,0.2722764533304498,0.7277235466695502,nonsignificant,33,31,228,gene
CCDS62424.1,40,0.13114754098360656,915,0.3526852156114797,0.6473147843885203,nonsignificant,43,40,305,gene
CCDS62431.1,18,0.11688311688311688,462,0.34527915398142317,0.6547208460185768,nonsignificant,20,18,154,gene
CCDS62441.1,61,0.2053872053872054,891,-0.9896182042102982,0.010381795789701767,nonsignificant,44,61,297,gene
CCDS62460.1,23,0.11917098445595854,579,0.31084348322064836,0.6891565167793516,nonsignificant,25,23,193,gene
CCDS62467.1,227,0.24046610169491525,2832,-0.9999999306128414,6.938715858875826e-08,enriched,159,227,944,gene
CCDS62468.1,177,0.24789915966386555,2142,-0.9999999851863431,1.4813656835026287e-08,enriched,116,177,714,gene
CCDS62469.1,175,0.24964336661911554,2103,-0.9999999973663285,2.6336714742451097e-09,enriched,112,175,701,gene
CCDS62470.1,175,0.24857954545454544,2112,-0.999999998757115,1.2428850544504146e-09,enriched,111,175,704,gene
CCDS62471.1,103,0.21822033898305085,1416,-0.9898734601816779,0.010126539818322088,nonsignificant,80,103,472,gene
CCDS62481.1,49,0.18846153846153846,780,-0.9899026853524927,0.010097314647507242,nonsignificant,34,49,260,gene
CCDS62498.1,71,0.21005917159763313,1014,-0.997020533343667,0.002979466656332983,enriched,50,71,338,gene
CCDS62499.1,101,0.21956521739130436,1380,-0.9993684332817487,0.0006315667182512921,enriched,72,101,460,gene
CCDS62500.1,101,0.21908893709327548,1383,-0.9993684332817487,0.0006315667182512921,enriched,72,101,461,gene
CCDS62507.1,164,0.21465968586387435,2292,-0.9999997376991698,2.623008301867901e-07,enriched,110,164,764,gene
CCDS62508.1,191,0.21316964285714285,2688,-0.9999991522884986,8.477115013869828e-07,enriched,134,191,896,gene
CCDS62521.1,29,0.2396694214876033,363,-0.9963906530640546,0.00360934693594544,enriched,17,29,121,gene
CCDS62522.1,138,0.228099173553719,1815,-0.9999897441120352,1.0255887964825456e-05,enriched,95,138,605,gene
CCDS62529.1,134,0.22673434856175972,1773,-0.9999370087182567,6.299128174319691e-05,enriched,95,134,591,gene
CCDS62531.1,47,0.0779436152570481,1809,0.9967837706898726,0.0032162293101274477,depleted,72,47,603,gene
CCDS62532.1,6,0.05309734513274336,339,0.9477963646586854,0.0522036353413146,nonsignificant,13,6,113,gene
CCDS62549.1,39,0.15918367346938775,735,-0.25769160592828366,0.7423083940717163,nonsignificant,37,39,245,gene
CCDS62550.1,33,0.15,660,-0.28056245557660864,0.7194375444233914,nonsignificant,31,33,220,gene
CCDS62569.1,49,0.19838056680161945,741,-0.9973459706405177,0.0026540293594823415,enriched,32,49,247,gene
CCDS62570.1,40,0.18099547511312217,663,-0.8940024515750548,0.10599754842494528,nonsignificant,31,40,221,gene
CCDS62571.1,47,0.23383084577114427,603,-0.999670161479222,0.0003298385207779936,enriched,28,47,201,gene
CCDS62578.1,69,0.22044728434504793,939,-0.9927904292352575,0.007209570764742524,nonsignificant,50,69,313,gene
CCDS62601.1,19,0.15079365079365079,378,-0.9039076705443266,0.0960923294556734,nonsignificant,13,19,126,gene
CCDS62603.1,89,0.20649651972157773,1293,-0.9970875799300363,0.0029124200699637,enriched,65,89,431,gene
CCDS62611.1,55,0.2301255230125523,717,-0.9941801830459901,0.0058198169540098505,nonsignificant,38,55,239,gene
CCDS62622.1,8,0.08695652173913043,276,0.6342877037184869,0.36571229628151314,nonsignificant,11,8,92,gene
CCDS62623.1,48,0.08347826086956522,1725,0.9412182786446411,0.05878172135535891,nonsignificant,63,48,575,gene
CCDS62634.1,127,0.1878698224852071,2028,-0.9989733895315864,0.0010266104684135235,enriched,95,127,676,gene
CCDS62640.1,57,0.20802919708029197,822,-0.9672373549211402,0.032762645078859856,nonsignificant,43,57,274,gene
CCDS62642.1,46,0.1862348178137652,741,-0.9370209487855445,0.0629790512144555,nonsignificant,35,46,247,gene
CCDS62677.1,112,0.17862838915470494,1881,-0.9366259706002709,0.0633740293997291,nonsignificant,94,112,627,gene
CCDS62685.1,47,0.22065727699530516,639,-0.9742181222225275,0.025781877777472546,nonsignificant,34,47,213,gene
CCDS62693.1,552,0.19395643007730148,8538,-0.9999999999999993,6.412182390787934e-16,enriched,392,552,2846,gene
CCDS62695.1,67,0.20489296636085627,981,-0.9749381556561164,0.025061844343883623,nonsignificant,51,67,327,gene
CCDS62700.1,86,0.1963470319634703,1314,-0.9962412313342548,0.0037587686657452194,nonsignificant,63,86,438,gene
CCDS62706.1,69,0.08414634146341464,2460,0.848886606541256,0.15111339345874397,nonsignificant,82,69,820,gene
CCDS62707.1,42,0.06306306306306306,1998,0.9999038341173112,9.616588268883469e-05,depleted,76,42,666,gene
CCDS62708.1,40,0.059880239520958084,2004,0.999963642044797,3.635795520299535e-05,depleted,76,40,668,gene
CCDS62710.1,154,0.25122349102773245,1839,-0.9999999999980163,1.9837172323282224e-12,enriched,88,154,613,gene
CCDS62753.1,46,0.2987012987012987,462,-0.9999123005762441,8.769942375590228e-05,enriched,26,46,154,gene
CCDS62766.1,57,0.22265625,768,-0.9979452810238681,0.0020547189761318117,enriched,38,57,256,gene
CCDS62771.1,15,0.10273972602739725,438,0.5204998778130466,0.47950012218695337,nonsignificant,18,15,146,gene
CCDS62781.1,15,0.1171875,384,0.5204998778130466,0.47950012218695337,nonsignificant,18,15,128,gene
CCDS62784.1,175,0.17412935323383086,3015,-0.9994239596613937,0.0005760403386062825,enriched,135,175,1005,gene
CCDS62785.1,185,0.17403574788334902,3189,-0.9996920035578655,0.0003079964421345623,enriched,142,185,1063,gene
CCDS62789.1,67,0.24632352941176472,816,-0.9964692380821688,0.0035307619178311742,enriched,47,67,272,gene
CCDS62791.1,116,0.2401656314699793,1449,-0.9999831234741305,1.6876525869431658e-05,enriched,78,116,483,gene
CCDS62792.1,128,0.25048923679060664,1533,-0.9999996222673965,3.7773260351850603e-07,enriched,82,128,511,gene
CCDS62802.1,68,0.23448275862068965,870,-0.9961075828772213,0.003892417122778637,nonsignificant,48,68,290,gene
CCDS62803.1,137,0.215748031496063,1905,-0.9998660842617326,0.0001339157382673296,enriched,99,137,635,gene
CCDS62841.1,17,0.07456140350877193,684,0.994651229479518,0.005348770520482035,nonsignificant,33,17,228,gene
CCDS62842.1,19,0.07692307692307693,741,0.9899026853524927,0.010097314647507242,nonsignificant,34,19,247,gene
CCDS62852.1,45,0.10273972602739725,1314,0.9471924885838866,0.052807511416113395,nonsignificant,60,45,438,gene
CCDS62853.1,47,0.10538116591928251,1338,0.943220176525643,0.05677982347435696,nonsignificant,62,47,446,gene
CCDS62854.1,56,0.11359026369168357,1479,0.9057356931587894,0.09426430684121058,nonsignificant,70,56,493,gene
CCDS62855.1,56,0.11451942740286299,1467,0.9249522634725916,0.07504773652740841,nonsignificant,71,56,489,gene
CCDS62856.1,30,0.15873015873015872,567,0.5072833227729123,0.4927166772270877,nonsignificant,34,30,189,gene
CCDS62857.1,21,0.17355371900826447,363,0.0,1.0,nonsignificant,21,21,121,gene
CCDS62858.1,23,0.1111111111111111,621,0.7347946074084957,0.2652053925915044,nonsignificant,29,23,207,gene
CCDS62859.1,24,0.096,750,0.9544997361036415,0.04550026389635857,nonsignificant,36,24,250,gene
CCDS62864.1,18,0.09183673469387756,588,0.9167354833364496,0.08326451666355042,nonsignificant,27,18,196,gene
CCDS62865.1,24,0.08633093525179857,834,0.9768590686912563,0.023140931308743732,nonsignificant,38,24,278,gene
CCDS62871.1,56,0.12173913043478261,1380,0.94065356120808,0.05934643879191998,nonsignificant,72,56,460,gene
CCDS62872.1,49,0.10816777041942605,1359,0.9879262027568771,0.0120737972431229,nonsignificant,70,49,453,gene
CCDS62877.1,35,0.15217391304347827,690,-0.13616825714527359,0.8638317428547264,nonsignificant,34,35,230,gene
CCDS62885.1,54,0.13075060532687652,1239,0.48491772129035693,0.5150822787096431,nonsignificant,59,54,413,gene
CCDS62886.1,32,0.11428571428571428,840,0.6696099511512085,0.33039004884879153,nonsignificant,38,32,280,gene
CCDS62900.1,45,0.08364312267657993,1614,0.9999088883788961,9.111162110385754e-05,depleted,80,45,538,gene
CCDS62901.1,57,0.06368715083798883,2685,0.9999999994751733,5.248267228117227e-10,depleted,127,57,895,gene
CCDS62902.1,59,0.0628997867803838,2814,0.9999999999076755,9.232443264815493e-11,depleted,134,59,938,gene
CCDS62903.1,27,0.0764872521246459,1059,0.9988568234026434,0.0011431765973566508,depleted,50,27,353,gene
CCDS62906.1,107,0.08692120227457352,3693,0.9999992811608609,7.188391390845777e-07,depleted,172,107,1231,gene
CCDS62911.1,28,0.07608695652173914,1104,0.9961075828772213,0.003892417122778637,nonsignificant,48,28,368,gene
CCDS62913.1,57,0.06968215158924206,2454,0.999999703177072,2.968229279591076e-07,depleted,111,57,818,gene
CCDS62934.1,104,0.2374429223744292,1314,-0.9999986842146262,1.3157853737986936e-06,enriched,65,104,438,gene
CCDS62938.1,42,0.21105527638190955,597,-0.8828149128018619,0.11718508719813815,nonsignificant,33,42,199,gene
CCDS62941.1,76,0.1442125237191651,1581,0.2642798633727492,0.7357201366272508,nonsignificant,79,76,527,gene
CCDS62942.1,108,0.17532467532467533,1848,-0.4475470951182221,0.5524529048817779,nonsignificant,102,108,616,gene
CCDS62943.1,26,0.12037037037037036,648,0.8299330385460992,0.17006696145390077,nonsignificant,34,26,216,gene
CCDS62944.1,133,0.13941299790356393,2862,0.7824214021187821,0.21757859788121794,nonsignificant,148,133,954,gene
CCDS62945.1,70,0.11965811965811966,1755,0.9316346871106458,0.06836531288935421,nonsignificant,87,70,585,gene
